,momentum,volatility,strength,breadth,safe_haven,put_call
2021-06-03,1141.1432343750002,15.75,1.0,10.87220974980846,0.06980096545652081,
2021-06-04,1100.5540234375003,15.9399995803833,1.0,8.531807977116012,0.06376277075716086,
2021-06-07,1160.8512109375006,15.569999694824219,1.0,9.1623883449131,0.05817619568715582,
2021-06-08,1128.4508359374995,15.229999542236328,1.0,8.223772282201628,0.0489301929164645,
2021-06-09,1004.6864375000005,14.75,1.0,2.7285409581649644,0.047941232348094776,
2021-06-10,1088.030828125,15.0,1.0,6.232442602134973,0.06640771551431546,
2021-06-11,1130.3792421875005,14.100000381469727,1.0,4.73563485629225,0.06838632269818223,
2021-06-14,1124.6172421874999,14.720000267028809,1.0,4.238246700602749,0.056446139929144934,
2021-06-15,1162.890031250001,14.609999656677246,1.0,3.467656391402249,0.04414423397468492,
2021-06-16,1043.160234375,14.869999885559082,1.0,-1.8900993161254358,0.04639351769415212,
2021-06-17,949.9448203124994,15.289999961853027,1.0,-4.819172167738994,0.04822638048428507,
2021-06-18,924.9700390625003,14.800000190734863,1.0,-6.488413591786451,0.028135863342179324,
2021-06-21,971.6100312500002,15.0600004196167,1.0,-2.0359747569161843,0.03566606172086173,
2021-06-22,981.6036328124992,14.739999771118164,1.0,-1.3021611647496047,0.037991213286033276,
2021-06-23,880.3926250000004,15.369999885559082,1.0,-3.6108591347951324,0.025193690472429475,
2021-06-24,964.1962265625007,15.100000381469727,1.0,-0.4088847466505611,0.028621799731546105,
2021-06-25,1014.9432421875008,13.369999885559082,1.0,2.9381852072859065,0.02574030053603371,
2021-06-28,951.5850234374993,13.399999618530273,1.0,1.6766969877793774,0.011323102460259582,
2021-06-29,869.3414218750004,13.0,1.0,-1.5372479190896025,0.003110484616337228,
2021-06-30,827.6048281250005,13.050000190734863,1.0,-3.985021024709676,0.00531583156783344,
2021-07-01,772.1256250000006,12.84000015258789,1.0,-3.6241081111260978,-0.004659623019222625,
2021-07-02,800.4038203125001,12.09000015258789,1.0,-2.7833611818304433,0.0006449234795329328,
2021-07-05,897.7324375000007,,1.0,0.2681590330478212,0.003917422402625492,
2021-07-06,867.2348281249997,12.279999732971191,1.0,-1.5987789729608748,0.008515868208407218,
2021-07-07,914.6612187499995,12.210000038146973,1.0,1.6009990221229224,0.024032003591540674,
2021-07-08,750.684015625,13.5600004196167,0.5,-3.9628189818994306,0.008219818222352848,
2021-07-09,700.2350312500002,12.9399995803833,1.0,-2.8786700760995334,0.00014269051108128927,
2021-07-12,690.5928359374993,12.989999771118164,1.0,-0.9007300622632534,0.001303864843480218,
2021-07-13,798.6220390625003,12.619999885559082,1.0,2.535766312693704,0.0043825656584365325,
2021-07-14,829.2690234375004,12.59000015258789,1.0,1.5292633467493935,0.009470771000251177,
2021-07-15,888.6330234375,12.270000457763672,1.0,1.9784881927949587,0.01750049879901494,
2021-07-16,876.9648125000003,11.710000038146973,1.0,1.6187630668322388,0.019291926252888003,
2021-07-19,696.7104062500002,12.680000305175781,1.0,-4.130102945319081,0.0012636204792970673,
2021-07-20,566.8224296874996,13.210000038146973,1.0,-8.833720591624706,-0.006697989051111075,
2021-07-22,746.4306250000009,11.890000343322754,1.0,-1.0457713931474815,0.01583191562029196,
2021-07-23,767.7514296874997,11.760000228881836,1.0,-1.219267503484303,0.008585062126123089,
2021-07-26,726.7138203124996,12.449999809265137,1.0,-1.3612188664871572,0.004376620033235246,
2021-07-27,639.4650156250009,13.229999542236328,1.0,-3.295542708944039,-0.0007695090553825334,
2021-07-28,591.7152109375002,13.6899995803833,1.0,-3.4236258527723953,0.002391998134544382,
2021-07-29,648.4486171874996,12.949999809265137,1.0,-3.528421152268323,0.006286799636867291,
2021-07-30,618.6838281250002,12.800000190734863,1.0,-3.250526397310446,0.0110513496528869,
2021-08-02,724.2436093750002,12.8100004196167,1.0,2.4313874931096384,0.013471377401888973,
2021-08-03,949.8740156250005,13.75,1.0,8.89840794890789,0.024930060601330295,
2021-08-04,1062.1030234374994,13.210000038146973,1.0,5.462333776379181,0.02651448119976707,
2021-08-05,1084.7288281250003,12.869999885559082,1.0,4.832818544310238,0.02434592042417716,
2021-08-06,1016.7434140624991,12.609999656677246,1.0,3.5904878998901943,0.030214400735004476,
2021-08-09,1025.8924218749999,12.609999656677246,1.0,2.574035554455613,0.037121446541437786,
2021-08-10,1036.8952343750007,12.710000038146973,1.0,0.651483635463682,0.038776747782011456,
2021-08-11,1029.7140234375001,12.710000038146973,1.0,-0.19424066189335162,0.029271063810074383,
2021-08-12,1101.8236093750002,12.369999885559082,1.0,2.022894003905441,0.033977935190966035,
2021-08-13,1255.1420312499995,12.989999771118164,1.0,3.4732769122862712,0.03843133366881846,
2021-08-16,1277.9751953124996,13.460000038146973,1.0,1.7508629282342207,0.04194898870239705,
2021-08-17,1317.9136249999992,13.40999984741211,1.0,2.523433304918908,0.05784833118370236,
2021-08-18,1262.1304296875005,12.90999984741211,1.0,0.6100817949336508,0.05992477168186716,
2021-08-20,1134.6844218749993,14.020000457763672,0.8333333333333334,-4.591751258690652,0.03735629335212054,
2021-08-23,1170.3332499999997,13.6899995803833,0.875,-4.120523757110534,0.03905318856849016,
2021-08-24,1286.4384453125003,13.1899995803833,0.8,0.2650260169095661,0.05100976396420076,
2021-08-25,1283.2660234374998,13.5,0.6666666666666666,-1.964978713437629,0.059520241804645435,
2021-08-26,1269.8264218749991,13.539999961853027,0.8571428571428571,-3.4258916746307886,0.062156333525512086,
2021-08-27,1322.1460546875005,13.40999984741211,1.0,1.9242704480293582,0.05828986480396292,
2021-08-30,1532.4052109375007,13.319999694824219,1.0,7.392584912024024,0.07498780554026374,
2021-08-31,1717.2748515625008,14.520000457763672,1.0,12.957569473474205,0.07672307707445292,
2021-09-01,1640.948835937499,14.1899995803833,1.0,10.601647751024348,0.05504333230205316,
2021-09-02,1779.0684218749993,14.239999771118164,1.0,13.401348159929015,0.05687522334984152,
2021-09-03,1849.2816406250004,14.539999961853027,1.0,13.873830312669194,0.05646825938988953,
2021-09-06,1886.4252031249998,15.109999656677246,1.0,11.896770255820247,0.056823096875936674,
2021-09-07,1852.4732343750002,14.899999618530273,1.0,6.824630209307471,0.05674895035410499,
2021-09-08,1824.5504218749993,14.40999984741211,1.0,6.67469744397884,0.049847462754140315,
2021-09-09,1820.9960234374994,13.9399995803833,1.0,6.1883888178008695,0.05471697584776125,
2021-09-13,1788.9916015625004,14.029999732971191,1.0,7.24504539638253,0.045833199217845566,
2021-09-14,1796.0492187500004,13.579999923706055,1.0,8.109582597040252,0.04435199001060841,
2021-09-15,1915.5904453125004,13.729999542236328,1.0,10.271476670305661,0.047052478493154304,
2021-09-16,2004.0412265625,14.40999984741211,1.0,9.13120818479554,0.0463592883146835,
2021-09-17,1938.2940156250006,15.229999542236328,1.0,5.289170333014529,0.048437644415979975,
2021-09-20,1728.6392109374992,17.489999771118164,1.0,-1.1270424548062987,0.038821946704688415,
2021-09-21,1869.7056171874992,16.520000457763672,1.0,4.532419809703941,0.04592606545304512,
2021-09-22,1831.9348046875002,16.489999771118164,1.0,4.799252571575952,0.03540067176772754,
2021-09-23,2083.5412421875008,16.600000381469727,1.0,8.653933922198508,0.050462405434301916,
2021-09-24,2089.483648437499,16.920000076293945,1.0,5.625945936344232,0.057929921255560846,
2021-09-27,2064.9384453125003,18.049999237060547,1.0,4.239410311554371,0.0537035870081537,
2021-09-28,1931.0488515625002,18.540000915527344,1.0,1.2867902549081203,0.03090729998071784,
2021-09-29,1868.1180156249993,18.84000015258789,1.0,1.7801011176520989,0.023135283064571244,
2021-09-30,1752.7832187500007,18.399999618530273,1.0,-3.9980990855573775,0.01883375967963241,
2021-10-01,1643.9528046875002,17.209999084472656,1.0,-3.6348083427287627,0.0066423797479513436,
2021-10-04,1780.5608203124993,16.739999771118164,1.0,1.3897022650401065,0.013700390054387057,
2021-10-05,1886.1355937499993,16.399999618530273,1.0,2.5915745804873604,0.027336120094017424,
2021-10-06,1686.1348125000004,17.329999923706055,1.0,-4.061438979601255,0.015469877086404349,
2021-10-07,1806.7140234375001,16.15999984741211,1.0,-0.05026825603738807,0.027372308755780783,
2021-10-08,1887.3924375000006,15.649999618530273,1.0,-0.4047649367578632,0.028517632123049586,
2021-10-11,1913.2536406250001,16.09000015258789,1.0,1.8506468699253862,0.03886793157103341,
2021-10-12,1929.8044453125003,15.850000381469727,1.0,2.9687110753934984,0.034325466340766164,
2021-10-13,2070.3496250000007,16.100000381469727,1.0,6.428945425321955,0.040628667754535996,
2021-10-14,2217.0936015624993,15.770000457763672,1.0,8.532773529808873,0.04417735312686166,
2021-10-18,2324.7199921875,17.18000030517578,1.0,8.799541978934531,0.05730654994557993,
2021-10-19,2233.9448125,17.3799991607666,1.0,3.9268979827646135,0.06879435848488047,
2021-10-20,2050.0328281250004,18.309999465942383,1.0,-1.5143561959198655,0.05233712774212973,
2021-10-21,1931.3572343750002,18.040000915527344,1.0,-4.148109614843528,0.047350444374950396,
2021-10-22,1837.9696093750008,17.549999237060547,1.0,-6.848453321235615,0.02992956018000348,
2021-10-25,1819.3464062500007,17.610000610351562,1.0,-9.239643626465504,0.021403158300774106,
2021-10-26,1933.4236015624992,16.75,1.0,-2.832435694380863,0.028846710383411245,
2021-10-27,1849.2012343749993,16.829999923706055,1.0,-2.6810837499479785,0.03174414572676687,
2021-10-28,1471.8032187499994,17.90999984741211,0.5,-8.37543215904835,0.012198247743877788,
2021-10-29,1261.8792031250014,17.43000030517578,0.5,-9.034444493766832,0.010502608311959927,
2021-11-01,1493.515203125,17.239999771118164,1.0,-0.11909094944558461,0.030137857789040323,
2021-11-02,1425.6744375000017,17.059999465942383,1.0,-1.188347140455479,0.01908012332097564,
2021-11-03,1340.2336406249997,16.1299991607666,0.6666666666666666,-1.6995567512817558,0.004788409153178574,
2021-11-04,1402.2991953124983,15.75,1.0,4.063999021678567,0.015786837084524663,
2021-11-08,1528.0859921875017,16.34000015258789,1.0,7.688726472282466,0.013434177184491691,
2021-11-09,1478.9700078124988,16.0,1.0,7.381685295503836,0.009209007720650364,
2021-11-10,1426.5876328125014,16.309999465942383,1.0,6.0395606963213195,-0.0013301352683561252,
2021-11-11,1257.5712265625007,16.350000381469727,0.5,0.21418602426289382,-0.015415780312491578,
2021-11-12,1459.322015624999,15.220000267028809,1.0,6.357061292578734,-0.011213200765213482,
2021-11-15,1440.530843749999,15.470000267028809,1.0,4.837595603018964,-0.014700449616934175,
2021-11-16,1307.1520468749986,15.199999809265137,1.0,0.32166912974278605,-0.028072295261649782,
2021-11-17,1183.6552187499983,14.979999542236328,1.0,-2.6459070756649954,-0.032212780347788184,
2021-11-18,1026.9356015625017,14.859999656677246,0.5,-8.346651243725908,-0.03409634888416657,
2021-11-22,660.7555937500001,17.520000457763672,0.0,-12.647260108503017,-0.04675664933945789,
2021-11-23,729.1092265625011,18.020000457763672,0.5,-5.2568491796842824,-0.043507050833454186,
2021-11-24,623.1575937499983,17.100000381469727,0.6666666666666666,-7.028331147014414,-0.055119982722050986,
2021-11-25,726.4784140625015,16.65999984741211,0.6666666666666666,-5.750452756648156,-0.04404568258277741,
2021-11-26,203.16883593750026,20.799999237060547,0.0,-11.614006800893948,-0.07209173837888194,
2021-11-29,217.7224453125018,20.829999923706055,0.0,-11.684187382549595,-0.052048584884800464,
2021-11-30,135.7692500000012,21.170000076293945,0.5,-11.377971494813305,-0.05001989103110127,
2021-12-01,306.7340156249993,19.450000762939453,0.5,-6.4001584957563376,-0.06641389883124693,
2021-12-02,526.8804140624998,18.09000015258789,1.0,2.399870321653911,-0.04229112942946334,
2021-12-03,309.87844531250084,18.450000762939453,0.5,-3.1273788277377133,-0.0505063815679242,
2021-12-06,15.49322656249933,20.079999923706055,0.0,-10.922400859058135,-0.06488193595302272,
2021-12-07,268.54205468749933,18.459999084472656,0.5,-1.6637825210475587,-0.05287735668691129,
2021-12-08,547.7556328124992,17.270000457763672,0.5,5.9114506645974565,-0.038003139793891916,
2021-12-09,579.8032421874996,16.600000381469727,0.5,5.927550543761556,-0.0321643551397055,
2021-12-10,560.0660078125002,16.059999465942383,0.5,5.213450444895818,-0.02333618162211959,
2021-12-13,404.46402343750015,16.56999969482422,1.0,-0.0980859996306976,-0.046280669250691964,
2021-12-14,349.0100078124997,16.950000762939453,1.0,1.0106569093930664,-0.053014221657221805,
2021-12-15,234.69280468750003,17.219999313354492,0.5,-2.445826165042039,-0.05468188014864184,
2021-12-16,249.84600000000137,15.899999618530273,1.0,-2.3647668623071225,-0.044248618087782576,
2021-12-17,-23.70556249999936,16.34000015258789,1.0,-8.480263796433105,-0.04739492978740689,
2021-12-20,-402.1523593749989,18.969999313354492,0.0,-14.574761287990727,-0.051787699610904236,
2021-12-21,-253.69676562500172,17.540000915527344,0.0,-6.833895599265135,-0.044043043819111505,
2021-12-22,-78.55875000000015,16.579999923706055,1.0,0.5904490551467125,-0.015502552795194524,
2021-12-23,27.506445312501455,15.829999923706055,1.0,4.119458317847313,-0.027757009836297475,
2021-12-24,-51.04956250000032,16.149999618530273,1.0,-0.9931704672158385,-0.0008957186412082985,
2021-12-27,21.64323437499843,17.1200008392334,1.0,3.551042345005226,0.00014037825341528531,
2021-12-28,157.29483593750047,16.479999542236328,1.0,10.541761918640644,0.018662157831020654,
2021-12-29,125.92324999999983,16.239999771118164,0.5,7.534168842524162,0.018696080169130713,
2021-12-30,104.41326562500035,16.56999969482422,1.0,5.255229052974313,-0.0056915835156886585,
2021-12-31,241.12242187499942,16.219999313354492,1.0,10.845187406978987,0.01568318730679885,
2022-01-03,497.54286718750154,16.450000762939453,1.0,15.05515333298281,0.022962960273553934,
2022-01-04,661.3264453125012,16.1200008392334,1.0,16.317852726985937,0.03834602772583928,
2022-01-05,764.4704453125014,17.229999542236328,1.0,16.2600613220794,0.029574732274997295,
2022-01-06,570.1908359375011,17.979999542236328,1.0,10.030959263519506,0.02007514426585455,
2022-01-07,620.311273437499,17.600000381469727,1.0,10.388966670152323,0.026381919128617648,
2022-01-10,792.4048281249998,17.68000030517578,1.0,12.136427275579173,0.053150496794350466,
2022-01-11,825.9488437500004,17.760000228881836,1.0,9.929804134564776,0.057891757038381675,
2022-01-12,963.3484531249997,17.18000030517578,1.0,11.760748837371182,0.07673059136568783,
2022-01-13,989.5688203124992,16.700000762939453,1.0,12.89515813966733,0.07729050132985937,
2022-01-14,968.8656406250011,16.559999465942383,1.0,9.277856659727814,0.08967005129714078,
2022-01-17,1002.1376562500009,16.770000457763672,1.0,10.500064539777302,0.11857795091666312,
2022-01-18,788.2036249999983,17.780000686645508,0.5,2.4091437143632417,0.0940422878732543,
2022-01-19,595.1028281250001,17.81999969482422,1.0,-2.028882415520987,0.06765991465049237,
2022-01-20,398.23883593749997,17.790000915527344,1.0,-4.569085612698991,0.049298136053076536,
2022-01-21,244.3004218749993,18.889999389648438,1.0,-7.011070046753722,0.05051642787593669,
2022-01-24,-234.34755468750154,22.829999923706055,0.0,-13.736330038253051,0.022934414065725606,
2022-01-25,-117.74993750000067,21.360000610351562,1.0,-7.602451849479766,0.012259828231085068,
2022-01-27,-296.754765624999,21.06999969482422,0.5,-10.220187876847083,0.018123703371377142,
2022-01-28,-315.5439296875011,20.700000762939453,0.0,-6.9074264446930655,0.013807921317055771,
2022-01-31,-90.25793749999866,21.950000762939453,1.0,0.5302874543420422,0.018909819390735105,
2022-02-01,133.20846874999916,19.979999542236328,1.0,4.7975079171889465,0.04823581072182859,
2022-02-02,323.16485937499965,18.649999618530273,1.0,9.197961023154596,0.05257667316801751,
2022-02-03,92.95288281250032,19.15999984741211,1.0,2.4346953825810287,0.03540999072632556,
2022-02-04,39.28083593750125,18.899999618530273,1.0,-0.18979468697916,0.04124690655104746,
2022-02-07,-271.22353125000154,20.440000534057617,0.0,-6.337104743892044,0.005150365154851233,
2022-02-08,-226.14114062500084,19.68000030517578,0.5,-3.0030856995480337,-0.020938583444760517,
2022-02-09,-38.559968749999825,18.559999465942383,0.5,3.7247480640061585,-0.014610774211734512,
2022-02-10,92.90006250000079,17.709999084472656,1.0,8.865702961459588,-0.029299793645184202,
2022-02-11,-146.28234375000102,18.68000030517578,0.0,0.3446660593760206,-0.039024074277867804,
2022-02-14,-680.7411718750009,22.979999542236328,0.0,-8.081636860510535,,
2022-02-15,-177.4079218750012,20.610000610351562,0.5,1.387751659582296,-0.04554037266326494,
2022-02-16,-213.3187187500007,20.59000015258789,0.5,-1.046385005796305,-0.03698939353334729,
2022-02-17,-236.8043281249993,22.010000228881836,0.5,-2.6743150047424322,-0.026451039565993928,
2022-02-18,-271.7095625000002,22.170000076293945,0.5,-4.369894094789264,-0.026181665761741413,
2022-02-21,-347.0415624999987,22.899999618530273,0.5,-9.029913350282127,-0.014890332905708403,
2022-02-22,-465.23353124999994,26.65999984741211,0.5,-9.388110922958104,0.0037868075864772033,
2022-02-23,-497.6115468749995,24.540000915527344,0.5,-7.681181664238447,-0.01599602955687851,
2022-02-24,-1309.7997499999983,31.979999542236328,0.0,-15.011875907104189,-0.0419616702730401,
2022-02-25,-898.9751640625,26.739999771118164,0.5,-4.646080287630694,-0.0344787611491979,
2022-02-28,-762.3779609375015,28.56999969482422,0.3333333333333333,-0.1649747807887466,-0.032827461023816396,
2022-03-02,-946.1191328124987,29.229999542236328,0.6666666666666666,-3.0440702751907946,-0.06373470721607533,
2022-03-03,-1049.3919765624996,28.15999984741211,0.5,-4.490602952428833,-0.09287755078171045,
2022-03-04,-1294.1827421874987,27.959999084472656,0.0,-8.946856961078138,-0.11478391322963444,
2022-03-07,-1664.6983671874987,29.329999923706055,0.2,-12.411064786336661,-0.13902894639805474,
2022-03-08,-1503.4837578125007,28.59000015258789,0.3333333333333333,-5.609053007002718,-0.10698235139816636,
2022-03-09,-1163.4503437499989,27.469999313354492,0.5,0.1380475397250527,-0.07995600242010292,
2022-03-10,-907.8307656249999,25.579999923706055,0.5,6.65840253250232,-0.06243555970030901,
2022-03-11,-866.371531249999,25.350000381469727,1.0,6.902329344774627,-0.06804317781834712,
2022-03-14,-621.6479687499996,25.68000030517578,1.0,10.738269463906514,-0.026297363891577885,
2022-03-15,-824.2127499999988,26.729999542236328,1.0,5.876765925014417,-0.017410731905446064,
2022-03-16,-507.5103437500002,24.1200008392334,0.5,12.080990302284526,-0.027093748023584774,
2022-03-17,-193.06957812499968,22.610000610351562,1.0,16.79353752005098,-0.011881283900297634,
2022-03-21,-358.7803437500006,24.6200008392334,1.0,8.467439789132612,-0.020215022143032058,
2022-03-22,-160.2287499999984,24.06999969482422,1.0,12.746087100199412,-0.0035165804437067294,
2022-03-23,-227.5475624999999,24.75,0.0,8.974071263799516,0.00048081030363578137,
2022-03-24,-247.856749999999,23.93000030517578,1.0,8.433331034017787,0.002271354593663011,
2022-03-25,-312.24715624999953,23.43000030517578,0.5,3.2636344823781855,0.002147361153973515,
2022-03-28,-238.19756250000137,22.610000610351562,1.0,5.397519121945789,0.054580008895108945,
2022-03-29,-130.65839062500163,21.299999237060547,1.0,7.688879281592011,0.033346424265916275,
2022-03-30,44.29362499999843,20.610000610351562,1.0,8.83635577584801,0.034344727904352945,
2022-03-31,12.766031250001106,20.559999465942383,1.0,5.7752001802392785,0.050829514045027446,
2022-04-01,218.04685937500108,18.43000030517578,1.0,9.452436511104866,0.0754876412947375,
2022-04-04,596.8272343749995,17.90999984741211,1.0,15.370175327267619,0.1121889932191179,
2022-04-05,498.6980312500018,18.489999771118164,1.0,13.30287072230987,0.13291021110573142,
2022-04-06,349.0652343750007,19.020000457763672,1.0,9.793257863708073,0.1053078230525486,
2022-04-07,181.0172187499993,19.0,1.0,7.285392797579331,0.0791785555405129,
2022-04-08,325.8640468750018,17.690000534057617,1.0,11.778957743474002,0.07257006135150779,
2022-04-11,218.2256562500006,18.270000457763672,1.0,8.182783608296909,0.06904809479171248,
2022-04-12,76.90240624999933,18.15999984741211,1.0,1.6040956795156476,0.04801299996832353,
2022-04-13,26.382406249998894,17.790000915527344,1.0,0.5851691923309836,0.06036655153409676,
2022-04-18,-267.7127968749992,19.34000015258789,1.0,0.11513843008898628,0.031237269849415217,
2022-04-19,-471.6735937500016,19.770000457763672,1.0,-6.087614011745379,0.0005152339776399728,
2022-04-20,-283.0492031249996,18.670000076293945,1.0,-0.9807751005189435,0.019305067153053912,
2022-04-21,-18.791171875000146,17.850000381469727,1.0,5.015729463211778,0.022594221326352804,
2022-04-22,-230.6843593750018,18.350000381469727,1.0,-1.7144031664630954,0.007758496375688817,
2022-04-25,-438.89115624999977,21.260000228881836,0.5,-7.220875318015263,0.0012965685926318304,
2022-04-26,-184.7267968749984,19.190000534057617,1.0,-0.08980707837612045,0.017414386629867495,
2022-04-27,-338.4311874999985,20.610000610351562,0.5,-5.164387609580465,-0.00354016135973112,
2022-04-28,-123.59400000000096,19.3799991607666,1.0,1.9564101376159877,0.006439790728244077,
2022-04-29,-257.22681250000096,19.420000076293945,0.5,-4.03566443285965,-0.00886644012987825,
2022-05-02,-284.3727812500001,20.280000686645508,0.5,-5.120089081430623,,
2022-05-04,-667.9203750000015,21.8799991607666,1.0,-11.098254702988696,-0.022513976601739705,
2022-05-05,-652.8935937499991,20.290000915527344,0.5,-10.53493566608166,-0.04792756177336732,
2022-05-06,-912.4723906250001,21.25,0.5,-13.346765544975906,-0.06064323373411995,
2022-05-09,-1009.6539843749997,22.030000686645508,1.0,-13.283717264071194,-0.05648429295544699,
2022-05-10,-1058.0397812500014,22.299999237060547,0.0,-13.413950488785524,-0.059267411676088066,
2022-05-11,-1115.7783671875004,22.799999237060547,0.0,-13.15686858173361,-0.06771210658427618,
2022-05-12,-1456.987976562501,24.270000457763672,0.0,-19.128347021418413,-0.08503593784796326,
2022-05-13,-1464.9571953125014,23.489999771118164,0.0,-15.286829381160517,-0.07684141801072752,
2022-05-16,-1388.5573828125016,24.530000686645508,0.0,-10.68922403913133,-0.09843277682152474,
2022-05-17,-956.8097812499982,22.739999771118164,0.5,-0.3820923956529007,-0.055949038435077925,
2022-05-18,-960.8565859375012,22.299999237060547,0.0,0.051015312647626966,-0.04779869581474583,
2022-05-19,-1374.237609374999,24.559999465942383,0.2,-7.594623835106492,-0.08061157046654521,
2022-05-20,-904.4276093750013,23.100000381469727,1.0,2.149853225821967,-0.06838263940706901,
2022-05-23,-943.476999999999,23.399999618530273,0.0,2.486243548399792,-0.050337046064125146,
2022-05-24,-1022.6956015625001,25.639999389648438,0.0,-1.965800733127446,-0.044374679028773456,
2022-05-25,-1110.2257890625006,25.280000686645508,0.0,-3.7902005998315476,-0.0746456438164732,
2022-05-26,-955.9160000000011,22.719999313354492,0.0,0.8989267819560095,-0.046010212294243624,
2022-05-27,-764.1457968750001,21.479999542236328,0.0,4.735485548873101,-0.03652000199176564,
2022-05-30,-452.27521093749965,19.979999542236328,1.0,10.783579085441632,-0.015494396424648116,
2022-05-31,-525.3696328125006,20.479999542236328,1.0,10.277473797179518,-0.020293947128060763,
2022-06-01,-583.4868203125006,20.850000381469727,1.0,5.136114924965056,-0.02028900221752572,
2022-06-02,-473.9256171874986,20.31999969482422,1.0,6.0204576658805005,-0.01333529216559004,
2022-06-03,-511.08603906249846,19.979999542236328,0.0,0.5621926357204059,0.0004620943263884403,
2022-06-06,-520.8188515625006,20.200000762939453,0.25,-0.2672969344105775,0.0035833419427180324,
2022-06-07,-670.0528203124995,20.43000030517578,0.0,-4.218697491790475,0.010855866010744286,
2022-06-08,-723.5888359374985,19.84000015258789,0.0,-4.178934311464934,0.009870766782207774,
2022-06-09,-593.8060234375007,19.139999389648438,0.0,1.3081446542559665,0.03964761122200322,
2022-06-10,-859.5854296875004,19.579999923706055,0.5,-1.8387907374269385,0.0164891506981375,
2022-06-13,-1273.0896406249994,22.3700008392334,0.0,-9.504465148803863,0.010096051862284572,
2022-06-14,-1302.301218749999,21.889999389648438,0.0,-7.412744212657704,-0.01397269363506548,
2022-06-15,-1329.1884375000009,22.149999618530273,0.0,-6.4286089012653935,-0.0193250215130798,
2022-06-16,-1645.8528125000012,22.8700008392334,0.0,-12.896134555580781,-0.0013368083574710754,
2022-06-17,-1697.3132187500014,22.760000228881836,0.0,-14.551382818202459,-0.04448065755017949,
2022-06-20,-1627.582437500001,22.40999984741211,0.0,-11.905676851256555,-0.04516300766225012,
2022-06-21,-1331.1298281249983,21.139999389648438,0.5,-1.3773719692099018,-0.022458227852884982,
2022-06-22,-1545.7694296875015,21.299999237060547,0.0,-7.672395247535378,-0.033723201250769774,
2022-06-23,-1391.2284531250007,20.8799991607666,0.5,0.2680402520165138,-0.025282019520918464,
2022-06-24,-1237.6420468750002,20.549999237060547,1.0,5.673851115286242,-0.04131062585170264,
2022-06-27,-1095.4686406250003,21.010000228881836,1.0,9.733150912506929,-0.0461568574592921,
2022-06-28,-1067.4298515625014,21.450000762939453,1.0,10.145305292051123,-0.04609247485568935,
2022-06-29,-1107.057234374999,21.899999618530273,0.0,5.7552497844054615,-0.039262134017934436,
2022-06-30,-1114.440046874999,21.84000015258789,0.0,1.4361134599681022,-0.0527940104067276,
2022-07-01,-1131.0250468749982,21.25,1.0,5.53863828542845,-0.05245162875900011,
2022-07-04,-1035.575632812499,20.969999313354492,1.0,8.53161314262328,-0.04612099333894193,
2022-07-05,-1045.5568359374993,20.790000915527344,0.5,5.525865298509954,-0.042801169641103254,
2022-07-06,-852.0830390625015,20.270000457763672,0.5,9.612071607871783,-0.03746590397408023,
2022-07-07,-694.6436562499985,19.200000762939453,1.0,12.591694951895096,-0.03416679164751024,
2022-07-08,-594.7420312499999,18.399999618530273,1.0,14.302295869732351,-0.007021479196716918,
2022-07-11,-586.5680468749997,18.3700008392334,1.0,13.883696620690106,0.01796281188068538,
2022-07-12,-728.7082343750008,18.549999237060547,0.3333333333333333,4.813933598746444,-0.0003565993763221531,
2022-07-13,-803.6448515625016,18.520000457763672,0.3333333333333333,5.393218398974364,-0.0012628882937664176,
2022-07-14,-813.4552578125003,18.34000015258789,0.25,2.9580877809790236,0.010755311079826635,
2022-07-15,-685.2366484375016,17.600000381469727,0.5,5.329344548073749,0.03294478644129906,
2022-07-18,-440.11884374999863,17.15999984741211,1.0,10.542190993878526,0.04814378885737547,
2022-07-19,-362.32864062500084,17.200000762939453,1.0,11.170883540446066,0.035283282732789356,
2022-07-20,-169.2912265624982,16.81999969482422,1.0,12.412541078546784,0.07366340127112436,
2022-07-21,-74.22563281250041,16.860000610351562,1.0,16.337533609720097,0.05550045845476426,
2022-07-22,48.27399218749997,16.649999618530273,1.0,15.730709317043715,0.05952936268572495,
2022-07-25,-32.28602343750026,17.68000030517578,1.0,11.416034895763035,0.042743845587869034,
2022-07-26,-174.11441406250015,18.170000076293945,1.0,5.704028551078843,0.03590497105021706,
2022-07-27,-11.074054687498574,18.1299991607666,1.0,10.48511426906451,0.03967116606319987,
2022-07-28,278.1691796874984,17.010000228881836,1.0,14.033275311052783,0.06515280598485207,
2022-07-29,506.3691640625002,16.549999237060547,1.0,17.299952527225006,0.07931170736915538,
2022-08-01,688.1683359374983,17.489999771118164,1.0,18.51814297682046,0.08508034605860226,
2022-08-02,695.4179765625013,18.530000686645508,1.0,16.60575334467128,0.0789603781182937,
2022-08-03,741.2539453124991,18.450000762939453,1.0,13.95016182745832,0.07441305411646115,
2022-08-04,736.5291484375011,19.260000228881836,1.0,13.95922331337499,0.06438013169446499,
2022-08-05,752.9795546874993,18.920000076293945,1.0,12.512091801852263,0.054972530838814926,
2022-08-08,878.087164062501,19.299999237060547,1.0,13.691711474242762,0.06853924850064885,
2022-08-10,885.5935546875007,19.59000015258789,1.0,13.020491206198624,0.08520761921658071,
2022-08-11,1008.2819609375001,18.360000610351562,1.0,12.834947350526146,0.09746118159544004,
